,Cell,Ensemble_Member,Country,GWL,RCP,FFDI,RH,Temperature,Precipitation,Wind_Speed,Soil_Moisture
23,"(17, 63)",akulq,USA,GWL2,rcp2.6,29.226057155583984,66.17162450154622,30.70594374338786,0.059622492389621584,9.54481199814269,155.58355585734049
24,"(17, 63)",akuma,USA,GWL2,rcp2.6,29.596550943928214,52.74728899002075,31.483178043365477,0.5247076809469287,12.72303149196385,167.6663360595703
25,"(17, 63)",akumb,USA,GWL2,rcp2.6,31.502220871920212,58.86198133468628,26.303342819213867,0.8955424983454847,12.764504599987184,174.2831802368164
26,"(17, 63)",akumc,USA,GWL2,rcp2.6,27.818730598673664,54.22801446223605,30.229669598565586,1.333454231142627,15.40935862356222,180.12040887362716
27,"(17, 63)",akumf,USA,GWL2,rcp2.6,28.325293883752025,49.8976038869222,35.54069185892741,0.39839747188619723,12.037260894069057,151.58710693359376
28,"(17, 63)",akumh,USA,GWL2,rcp2.6,27.737954158143037,69.88148498535156,26.11975806100028,1.4495417940322244,10.708622169501508,179.96658761160714
29,"(17, 63)",akumj,USA,GWL2,rcp2.6,27.842348322739703,55.650220572948456,29.12058961391449,0.48441985968299406,10.946505581631943,141.54451084136963
30,"(17, 63)",akumk,USA,GWL2,rcp2.6,30.60163077132272,46.25518232152082,35.28717228986215,0.03831443880445178,11.703520133406967,194.86418328768966
31,"(17, 63)",akuml,USA,GWL2,rcp2.6,28.652248919081007,44.627423831394744,34.96664941878546,0.005540853235413347,11.099692342279026,179.758908589681
32,"(17, 63)",akumm,USA,GWL2,rcp2.6,28.17309927887388,55.811452746391296,29.20050859451294,0.7400971932517724,11.679160428741818,141.56018702189127
33,"(17, 63)",akumn,USA,GWL2,rcp2.6,28.780664347315852,49.851277860005695,33.290827147165935,0.7051098783809862,11.644655812368587,164.48266067504883
34,"(17, 63)",akuna,USA,GWL2,rcp2.6,29.34462875267719,54.14304538873526,31.715327703035793,0.12915449062860593,11.655075854466938,160.54758482712967
35,"(17, 63)",akunb,USA,GWL2,rcp2.6,27.66226949810321,79.31713104248047,19.62957191467285,0.1300466544755352,8.54731487562953,175.19207763671875
36,"(17, 63)",akunc,USA,GWL2,rcp2.6,29.134080731275038,58.442862909490415,29.85966366854581,2.05847444389935,11.551287863702488,144.71622508655895
37,"(17, 63)",akund,USA,GWL2,rcp2.6,29.589010075509336,55.14327908800794,29.19235591145305,1.277057000435756,13.065819508544294,168.57868145038555
38,"(17, 63)",akune,USA,GWL2,rcp2.6,26.456626935691325,59.02561657245342,27.202616471510666,0.09885264970817809,10.56224574629247,173.63316697340744
39,"(17, 63)",akung,USA,GWL2,rcp2.6,24.194307238888655,59.76567459106445,28.516992568969727,8.548764256488539e-05,13.113247934934723,140.540771484375
40,"(17, 63)",akunj,USA,GWL2,rcp2.6,30.169104418783682,51.952072563171384,33.77919212341308,0.27203352260810737,13.178211246950637,158.44588043212892
41,"(17, 63)",akunl,USA,GWL2,rcp2.6,28.647472297882892,50.217812614440916,32.798631553649905,0.0008467991063679263,11.386622319962823,169.24223785400392
42,"(17, 63)",akunn,USA,GWL2,rcp2.6,28.23854402774399,56.08241101315147,30.46014574954384,0.07213154229079959,13.179144460385883,163.70647309955797
43,"(17, 63)",akuno,USA,GWL2,rcp2.6,29.84144789449146,64.0584602355957,31.89840030670166,0.010674855659058291,12.162921557013387,143.13822174072266
44,"(17, 63)",akunp,USA,GWL2,rcp2.6,26.939225312786828,65.76197369893391,28.14822292327881,0.025501664444949057,10.92941991962086,184.9236857096354
45,"(17, 63)",aldpa,USA,GWL2,rcp8.5,31.006328693953535,50.05034722222222,32.71890264087253,0.07406260730872821,12.890940884378333,168.23675876193576
46,"(17, 63)",aldpb,USA,GWL2,rcp8.5,26.509671549974364,60.30833333333333,27.102506510416667,0.539161024275927,10.304731878370053,147.44244791666668
47,"(17, 63)",aldpc,USA,GWL2,rcp8.5,28.96102402635289,54.302083333333336,32.24003545443217,0.17968617209428703,11.15954210980757,162.85233561197916
48,"(17, 63)",aldpe,USA,GWL2,rcp8.5,29.767682368033814,52.313291139240505,32.57531547546387,0.3213073328829677,14.434465022875276,169.21525477155853
49,"(17, 63)",aldpf,USA,GWL2,rcp8.5,28.520463830375768,55.041666666666664,31.478951666090225,0.17959069938324745,10.274999786290234,154.07547844780817
50,"(17, 63)",aldpj,USA,GWL2,rcp8.5,29.791746113900157,47.70974576271186,34.165258051985404,0.05642859687485695,11.847366525268267,191.79015596034162
51,"(17, 63)",aldpk,USA,GWL2,rcp8.5,28.94787683160447,49.672916666666666,34.49559132258097,0.10161914980065134,12.51265597162172,152.92810668945313
52,"(17, 63)",aldpm,USA,GWL2,rcp8.5,24.622509510970442,85.5,14.486658096313477,7.399837905541062,10.24151782103658,168.66094970703125
53,"(17, 63)",aldpn,USA,GWL2,rcp8.5,29.578658871320158,48.947916666666664,32.875242471694946,0.006672892326459786,13.594475103431058,175.00847371419272
54,"(17, 63)",aldpo,USA,GWL2,rcp8.5,30.274683993247276,52.1328125,30.616097688674927,0.019862054102691967,13.730691537182413,193.03949356079102
55,"(17, 63)",aldpp,USA,GWL2,rcp8.5,26.856951164611537,61.7625,30.741904322306315,0.1495806997801985,9.786651503084293,158.8239990234375
56,"(17, 63)",aldpq,USA,GWL2,rcp8.5,28.04138540213619,43.780660377358494,33.50724882449744,0.17197031024096698,11.953453243561142,137.45935404075766
57,"(17, 63)",aldqa,USA,GWL2,rcp8.5,24.825392182539183,71.875,28.901025772094727,0.002617509358060488,10.032589161381594,147.90447998046875
58,"(17, 63)",aldqb,USA,GWL2,rcp8.5,29.029675382497942,55.69230769230769,30.947382413423977,0.49534056121883735,12.120123343674404,181.35635023850662
59,"(17, 63)",aldqc,USA,GWL2,rcp8.5,24.900268355057964,96.375,18.306421279907227,16.73629777505994,12.25848170212626,159.9866943359375
60,"(17, 63)",aldqd,USA,GWL2,rcp8.5,29.468887538545978,52.63377192982456,32.46603786736204,0.8347789570161123,12.167422163138305,172.4606580232319
61,"(17, 63)",aldqg,USA,GWL2,rcp8.5,28.26429632143333,58.0,30.753666610717772,0.0738940260529275,12.226392516796391,179.25098876953126
62,"(17, 63)",aldqi,USA,GWL2,rcp8.5,29.51729772487395,54.036764705882355,33.180799035465014,0.20766150623483662,10.129805382835903,152.42956901999082
63,"(17, 63)",aldqj,USA,GWL2,rcp8.5,26.34517018077756,49.450581395348834,33.22693390070006,0.014055028619306563,11.364306157313699,162.44837987145712
64,"(17, 63)",aldql,USA,GWL2,rcp8.5,27.513239568441154,51.8359375,33.21880006790161,0.22969892458810648,12.33942490846712,155.9134635925293
65,"(17, 63)",aldqn,USA,GWL2,rcp8.5,30.228685267553445,44.87259615384615,34.33337736129761,0.05783410203968801,10.425540613312176,139.28594149076022
66,"(17, 63)",aldqo,USA,GWL2,rcp8.5,32.168084340138385,51.25,33.892242025821766,0.08674776797125587,12.4091942737893,199.1846183614528
67,"(17, 63)",aldqp,USA,GWL2,rcp8.5,30.655877901337295,50.08978873239437,33.572931370265046,0.10724204243240396,11.228137282662185,168.57843705298197
68,"(17, 63)",aldqq,USA,GWL2,rcp8.5,27.593436043053664,83.1,23.305041885375978,0.8486649693804793,10.130892639678176,172.11622314453126
69,"(17, 63)",aldra,USA,GWL2,rcp8.5,29.488069388509327,49.854838709677416,32.21916463298182,0.24220343628950292,12.267619246114888,163.18034018239666
70,"(17, 63)",aldrb,USA,GWL2,rcp8.5,31.55498767806571,51.24234693877551,29.504101149889888,0.741851174219632,12.333536518922369,167.45974170918367
71,"(17, 63)",aldrc,USA,GWL2,rcp8.5,27.981153812656096,51.42598684210526,30.802035507402923,0.392199034921521,13.440648118098979,181.13800289756372
72,"(17, 63)",aldrf,USA,GWL2,rcp8.5,28.188979235056667,52.042910447761194,35.10529256222853,0.2874888623441437,11.923420521491563,150.67964195137594
73,"(17, 63)",aldrh,USA,GWL2,rcp8.5,27.737954158143037,53.05357142857143,32.14527893066406,0.07742022485867242,9.886798222411615,153.47175816127233
74,"(17, 63)",aldrj,USA,GWL2,rcp8.5,27.804990892426616,62.13970588235294,28.568098124335794,1.178215434701722,11.024566454286195,145.01321231617646
75,"(17, 63)",aldrk,USA,GWL2,rcp8.5,30.68164615192778,42.341911764705884,36.99889054017908,0.14255837376897243,12.46179724459252,193.89135831945083
76,"(17, 63)",aldrl,USA,GWL2,rcp8.5,27.6057473494361,48.30397727272727,33.21706190976229,0.016342683706536586,11.365117454986809,177.19481589577416
77,"(17, 63)",aldrm,USA,GWL2,rcp8.5,28.199145314208266,57.5625,29.356501420338947,2.1558285686524656,12.227929349712083,143.19598388671875
78,"(17, 63)",aldrn,USA,GWL2,rcp8.5,28.81939231984755,45.480603448275865,35.175232163791,0.007204653145657782,11.467079499925989,163.76861993197738
79,"(17, 63)",aldsa,USA,GWL2,rcp8.5,28.596171290294738,54.44476744186046,33.14551446604174,0.10882920103350156,10.479910442257996,158.82328760901163
80,"(17, 63)",aldsb,USA,GWL2,rcp8.5,27.66226949810321,85.66666666666667,22.105798721313477,0.021429950805895714,10.780803263372945,180.6508992513021
81,"(17, 63)",aldsc,USA,GWL2,rcp8.5,28.957889357953846,51.506147540983605,30.539319554313284,0.525785322861904,11.895162197116285,147.52716564741291
82,"(17, 63)",aldsd,USA,GWL2,rcp8.5,29.670699613082427,59.26909722222222,28.241031010945637,0.2284407382325814,11.84979506915908,175.96064843071832
83,"(17, 63)",aldse,USA,GWL2,rcp8.5,26.444941839780096,60.09375,27.251530011494953,0.8305169418259872,11.572655924870775,175.77542622884116
84,"(17, 63)",aldsg,USA,GWL2,rcp8.5,24.194307238888655,53.375,24.127710342407227,1.0404802410282632e-08,11.816517635978368,136.478759765625
85,"(17, 63)",aldsh,USA,GWL2,rcp8.5,28.282676125087047,54.333333333333336,36.0829168955485,0.798378990302453,8.767053362580471,188.59048665364583
86,"(17, 63)",aldsj,USA,GWL2,rcp8.5,30.31217240193928,54.13858695652174,31.744473581728727,0.004714896138640812,11.35038793273941,162.4006865128227
87,"(17, 63)",aldsl,USA,GWL2,rcp8.5,28.647472297882892,50.265,34.10881893157959,0.37329396035444745,11.731553248206119,170.53630737304687
88,"(17, 63)",aldsn,USA,GWL2,rcp8.5,27.71477573299681,54.260416666666664,32.35141849517822,0.025922233894656994,12.42081437826405,167.4362589518229
89,"(17, 63)",aldso,USA,GWL2,rcp8.5,29.84144789449146,82.6875,25.409692764282227,0.1362019958833116,9.345535479437645,137.59353637695312
90,"(17, 63)",aldsp,USA,GWL2,rcp8.5,26.939225312786828,61.354166666666664,28.759179433186848,0.17733390031935414,10.17008895700341,185.59278361002603
91,"(17, 64)",akuka,USA,GWL2,rcp2.6,29.38520642890079,39.72722674012184,36.78477131128311,0.16837616680824943,10.48211756704884,179.41835594177246
92,"(17, 64)",akukb,USA,GWL2,rcp2.6,26.85972686906822,39.220890045166016,35.633400440216064,0.014674357946981714,10.051504827328168,155.33364486694336
93,"(17, 64)",akukc,USA,GWL2,rcp2.6,28.747408363179158,40.20140295180063,34.78462743002271,0.36525832049392193,10.020364663006072,170.35184188116165
94,"(17, 64)",akuke,USA,GWL2,rcp2.6,29.38656623684893,35.30635519416965,37.15888307532486,0.3037535790921651,11.996869933879074,174.30141729238082
95,"(17, 64)",akukf,USA,GWL2,rcp2.6,27.777741744238817,38.63058342252459,35.05915437425886,0.13279172129192282,9.09438552753,162.1491481236049
96,"(17, 64)",akukj,USA,GWL2,rcp2.6,28.25366339830621,37.31533268170479,36.01600549159906,0.11185541287005663,9.234013906233505,190.02459501608823
97,"(17, 64)",akukk,USA,GWL2,rcp2.6,28.743519594426857,38.720324224895904,38.378273222181534,0.18108689325093674,9.425228708309879,160.5556066301134
98,"(17, 64)",akukn,USA,GWL2,rcp2.6,25.876255519732855,34.84029579162598,35.02219581604004,0.09526137728244066,8.459045362489318,184.30966525607639
99,"(17, 64)",akuko,USA,GWL2,rcp2.6,27.502070473014975,37.204226620992024,34.903575579325356,0.20983087496915687,11.268614805609003,191.17466532389324
100,"(17, 64)",akukp,USA,GWL2,rcp2.6,27.239775291852006,40.63889489855085,35.97180564062936,0.23543285658661128,8.630811387009333,153.89356885637557
101,"(17, 64)",akukq,USA,GWL2,rcp2.6,27.850576869964794,42.587528495788575,34.163934516906735,0.1580251205348162,9.098641554993025,149.37876342773438
102,"(17, 64)",akula,USA,GWL2,rcp2.6,24.417482531319372,67.29566192626953,28.732080459594727,0.0,7.600670122408112,147.60301208496094
103,"(17, 64)",akulb,USA,GWL2,rcp2.6,28.76503645382501,38.86106146535566,34.83023846533991,0.21522005268599717,11.35388768533424,169.47644928962953
104,"(17, 64)",akuld,USA,GWL2,rcp2.6,28.235505272863044,39.937600300862236,35.15422683495741,0.5836463238947953,10.23041090760262,174.00298045231744
105,"(17, 64)",akulg,USA,GWL2,rcp2.6,24.852465183710514,54.453449726104736,29.55597472190857,0.001550852370524325,9.321679518056714,189.97450828552246
106,"(17, 64)",akulj,USA,GWL2,rcp2.6,28.482228072571324,46.39943100685297,34.58484742807787,0.11316727163507005,10.09397118350755,165.1771627026935
107,"(17, 64)",akull,USA,GWL2,rcp2.6,28.00135743867727,36.78227132517141,37.23867719156759,0.018941490101847043,10.413057933583582,168.9173813399735
108,"(17, 64)",akuln,USA,GWL2,rcp2.6,28.90615549832715,34.96845385607551,36.435700486688056,0.18459904029944335,9.50405721179781,140.1314737656537
109,"(17, 64)",akulo,USA,GWL2,rcp2.6,28.708142024923305,31.810861767202184,37.32739091956097,0.1299900713200304,9.580671649541342,195.22676373910213
110,"(17, 64)",akulp,USA,GWL2,rcp2.6,29.214055356906258,40.445042421863334,36.01423828465164,0.07070557805518964,9.541572366901606,171.9039373701545
111,"(17, 64)",akulq,USA,GWL2,rcp2.6,27.24442634773115,49.080086844308035,34.1300938470023,0.005821435212183257,9.210713309586795,157.33289991106307
112,"(17, 64)",akuma,USA,GWL2,rcp2.6,26.96580887435901,51.82030215161912,30.905613594866814,0.44688298668979426,9.54804054171015,187.03741974526264
113,"(17, 64)",akumb,USA,GWL2,rcp2.6,25.936854173381565,43.546535889307656,30.61305586496989,0.2893818146742477,11.39312592080917,172.71685282389322
114,"(17, 64)",akumc,USA,GWL2,rcp2.6,28.18588078794101,33.50091765315522,36.2117984620485,0.09885001532210692,11.531913615809794,176.6690622069237
115,"(17, 64)",akumf,USA,GWL2,rcp2.6,28.445458458008346,41.5597540436277,37.94922648873299,0.08377831205441501,9.116902369033156,169.17546450863978
116,"(17, 64)",akumh,USA,GWL2,rcp2.6,27.459008515555492,39.92707534169042,36.597771644592285,0.11010284681961446,9.326411214330642,152.49843544183776
117,"(17, 64)",akumj,USA,GWL2,rcp2.6,27.477712610913297,36.41683511173024,35.45836140127743,0.16456003608425218,9.133925471555504,142.8141461540671
118,"(17, 64)",akumk,USA,GWL2,rcp2.6,29.133349312723798,35.69724943446017,36.84220699880315,0.5448764707860809,9.658786072544656,198.31103042076373
119,"(17, 64)",akuml,USA,GWL2,rcp2.6,27.777365995953577,33.95368839712704,37.34074379416073,0.0045637985064807835,8.710825645977462,199.62314695470474
120,"(17, 64)",akumm,USA,GWL2,rcp2.6,28.491229272741432,40.69424208155218,35.18026265558207,0.5921596404475656,9.948662359829692,143.04494001280585
121,"(17, 64)",akumn,USA,GWL2,rcp2.6,28.24202740640412,39.14086998283089,35.63649348469524,0.15166849775007063,9.652837159801654,167.6818582113687
122,"(17, 64)",akuna,USA,GWL2,rcp2.6,28.22780061146212,40.200244220335094,36.70386781265486,0.022201340026204136,10.381902315139536,154.4372524432282
123,"(17, 64)",akunc,USA,GWL2,rcp2.6,28.12173697077021,39.744232177734375,34.832340573155605,0.6152518226538677,9.119666210759693,141.38890856365825
124,"(17, 64)",akund,USA,GWL2,rcp2.6,27.530997138841055,41.54478980555679,33.23765011989709,0.4153474676393979,11.810220562455607,172.88586795691288
125,"(17, 64)",akune,USA,GWL2,rcp2.6,26.44074549798931,35.26415125528971,34.500159454345706,0.01539677812189666,8.519934284102511,173.89251200358072
126,"(17, 64)",akung,USA,GWL2,rcp2.6,24.98842078367877,75.88763999938965,27.797417640686035,0.2022763339738276,7.136458832944735,174.39583587646484
127,"(17, 64)",akunj,USA,GWL2,rcp2.6,27.83765705233647,38.3767886230911,36.66974005491837,0.13630361715999212,9.977871609492071,165.18215665955475
128,"(17, 64)",akunl,USA,GWL2,rcp2.6,28.4056401441629,37.66890695691109,36.9828719496727,0.025931287660027613,9.735204920929355,165.1044133901596
129,"(17, 64)",akunn,USA,GWL2,rcp2.6,26.953008846153757,34.667203609759994,36.2304074214055,0.0,10.688307271032365,163.9864490215595
130,"(17, 64)",akunp,USA,GWL2,rcp2.6,26.722272530172063,40.51182746887207,33.5259485244751,3.6681429378335184e-08,7.683086450983946,194.98592376708984
131,"(17, 64)",aldpa,USA,GWL2,rcp8.5,29.10470109470737,37.25,36.72316767619206,0.0484848165161228,10.990804968589767,173.98396340394632
132,"(17, 64)",aldpb,USA,GWL2,rcp8.5,26.85972686906822,46.0625,31.462685585021973,5.2939277761510084e-05,9.65323629452611,147.35325622558594
133,"(17, 64)",aldpc,USA,GWL2,rcp8.5,28.77789505435205,32.14182692307692,38.22415410555326,0.03384066263675779,10.06654763347011,162.61286280705377
134,"(17, 64)",aldpe,USA,GWL2,rcp8.5,29.13215524156836,33.1402972027972,38.15736525875705,0.14372742851495726,12.13472898356617,176.3367548589106
135,"(17, 64)",aldpf,USA,GWL2,rcp8.5,27.821118126653122,41.84239130434783,34.34005546569824,0.3084447277813704,9.312693825807386,164.765601116678
136,"(17, 64)",aldpj,USA,GWL2,rcp8.5,28.104202208722125,33.726470588235294,37.10290899837718,0.06393308998543186,9.637862137893773,190.8799144071691
137,"(17, 64)",aldpk,USA,GWL2,rcp8.5,28.933000588888365,39.075980392156865,37.27765661750744,0.2135610169961443,9.564162925370717,158.3424698574091
138,"(17, 64)",aldpn,USA,GWL2,rcp8.5,25.876255519732855,34.18055555555556,33.19926940070258,0.05493054923135787,10.20416642344517,179.55082194010416
139,"(17, 64)",aldpo,USA,GWL2,rcp8.5,27.502070473014975,30.845833333333335,36.261502011617026,0.00012501874667503188,12.044151428614137,185.18572794596355
140,"(17, 64)",aldpp,USA,GWL2,rcp8.5,27.178219042933662,47.10775862068966,33.60742864937618,0.4109718072904864,9.019488680209111,146.28291899582436
141,"(17, 64)",aldpq,USA,GWL2,rcp8.5,27.799424388994286,39.763888888888886,34.37658193376329,0.24817152767946382,10.025570132765164,142.82946890371818
142,"(17, 64)",aldqa,USA,GWL2,rcp8.5,24.417482531319372,69.5,26.011804580688477,0.0,7.660714058584525,161.52911376953125
143,"(17, 64)",aldqb,USA,GWL2,rcp8.5,28.4263542462222,48.63970588235294,31.770095656899844,0.2727751894863438,10.898988615364075,187.3182803883272
144,"(17, 64)",aldqd,USA,GWL2,rcp8.5,28.189996538832307,41.952806122448976,34.98163807148836,0.6694498009666165,10.19054270241115,178.305419921875
145,"(17, 64)",aldqg,USA,GWL2,rcp8.5,24.601113984565455,39.083333333333336,32.19605859120687,0.04609788124980696,9.522321216541673,177.6223347981771
146,"(17, 64)",aldqi,USA,GWL2,rcp8.5,27.2041445916003,37.703947368421055,36.60878793816818,0.0,8.460972485621602,155.4509148848684
147,"(17, 64)",aldqj,USA,GWL2,rcp8.5,28.64771795616304,49.23170731707317,34.23418412557462,0.1443765584179891,9.645176127513508,176.46808456793065
148,"(17, 64)",aldql,USA,GWL2,rcp8.5,27.884040947923367,36.420138888888886,37.156646490097046,0.04492243282148145,10.646744528603154,165.67998547024197
149,"(17, 64)",aldqn,USA,GWL2,rcp8.5,28.97599613854461,35.033088235294116,36.14513697343714,0.09791826052421745,9.506978464967302,140.1126843620749
150,"(17, 64)",aldqo,USA,GWL2,rcp8.5,28.54205284305545,37.87671232876713,35.46823741965098,0.18816352433177888,9.108225055000823,197.0476049135809
151,"(17, 64)",aldqp,USA,GWL2,rcp8.5,29.182208203994616,38.92121212121212,37.41605287031694,0.04700640495102259,9.806899085823993,174.04667931758996
152,"(17, 64)",aldqq,USA,GWL2,rcp8.5,27.230221588491446,57.142857142857146,35.23255865914481,0.9410568785259621,8.005867182079598,161.07836042131697
153,"(17, 64)",aldra,USA,GWL2,rcp8.5,27.034013653514737,41.747549019607845,32.5954132828058,0.5156808657431691,10.360556406032456,170.16510368795957
154,"(17, 64)",aldrb,USA,GWL2,rcp8.5,26.189951959559977,45.526315789473685,30.326025611475895,0.19707039043264798,11.76921966656585,179.65720086348685
155,"(17, 64)",aldrc,USA,GWL2,rcp8.5,28.246893793496128,34.77357456140351,36.086736495034735,0.1581262995102484,12.122062658264976,174.9137257358484
156,"(17, 64)",aldrf,USA,GWL2,rcp8.5,28.265510988593153,36.519366197183096,38.60428267465511,0.01793099884901344,9.68416723476982,158.12222590916593
157,"(17, 64)",aldrh,USA,GWL2,rcp8.5,27.51280745595781,40.43140243902439,36.15135232413687,0.15691867107603885,9.164584885019389,157.75427692692455
158,"(17, 64)",aldrj,USA,GWL2,rcp8.5,27.32490169046909,44.05067567567568,34.45316830196896,0.04215237535291612,8.94219328629643,146.3343984243032
159,"(17, 64)",aldrk,USA,GWL2,rcp8.5,28.933276098830678,31.825797872340427,37.692629246001545,0.07454562194016519,9.473807640848502,202.6863033213514
160,"(17, 64)",aldrl,USA,GWL2,rcp8.5,27.797189570579487,34.84166666666667,35.94238357543945,0.0023474435534222293,9.553526511981605,184.61020100911458
161,"(17, 64)",aldrm,USA,GWL2,rcp8.5,28.538214945129482,38.40015243902439,35.012018296776745,0.505791028536154,10.45378618765849,138.72644824516482
162,"(17, 64)",aldrn,USA,GWL2,rcp8.5,28.15852478250082,37.61971830985915,37.29912489232883,0.28965132846871045,9.458789992311624,174.00195742325045
163,"(17, 64)",aldsa,USA,GWL2,rcp8.5,28.23353549893616,43.753787878787875,36.507899688951895,0.061622436390465746,9.649938881808396,167.37039924390388
164,"(17, 64)",aldsc,USA,GWL2,rcp8.5,28.137936737116163,43.96951219512195,33.07598555960306,0.2126314188557043,9.363926132565872,143.88740204601754
165,"(17, 64)",aldsd,USA,GWL2,rcp8.5,27.467273367670227,45.681640625,32.86516845226288,0.36398893873531046,10.755154552846452,184.13159465789795
166,"(17, 64)",aldse,USA,GWL2,rcp8.5,26.44074549798931,53.4,30.030061467488608,1.5129866062261499,9.201071198697491,181.40189208984376
167,"(17, 64)",aldsg,USA,GWL2,rcp8.5,24.98842078367877,39.5,33.03804874420166,0.001352946759425322,8.049776435660375,137.94866943359375
168,"(17, 64)",aldsh,USA,GWL2,rcp8.5,26.42947793921028,52.48026315789474,33.88072234705875,0.82657312492414,8.155685851226917,178.35561651932565
169,"(17, 64)",aldsj,USA,GWL2,rcp8.5,27.498870705903332,41.145161290322584,35.98417275951755,0.06575485853116654,10.027188684328861,172.37885210590977
170,"(17, 64)",aldsl,USA,GWL2,rcp8.5,28.293817160520152,38.888888888888886,36.62605446709527,0.09565838409116623,9.867132666489113,169.77007604528356
171,"(17, 64)",aldsn,USA,GWL2,rcp8.5,26.953008846153757,44.02884615384615,32.653775875384994,0.061368684025462875,10.369985995504711,167.44154710036057
172,"(17, 64)",aldsp,USA,GWL2,rcp8.5,26.722272530172063,48.8125,30.218560218811035,0.06501674836272286,7.534821265171483,204.56887817382812
173,"(17, 65)",akuka,USA,GWL2,rcp2.6,28.634493091088306,30.434802420242974,37.900557321741964,0.19077566698985865,10.055318127256692,168.41478625311368
174,"(17, 65)",akukb,USA,GWL2,rcp2.6,27.58902663898722,32.92260381910536,32.51872105068631,0.14764850020583253,7.729504461252619,143.3814663357205
175,"(17, 65)",akukc,USA,GWL2,rcp2.6,27.480339500762515,31.93911766088926,36.65585395923028,0.3272774334937146,9.229132069398888,168.84100525195782
176,"(17, 65)",akuke,USA,GWL2,rcp2.6,29.73502108958592,27.43245294876681,37.80221837749918,0.3198154573213436,10.798436440190102,168.4990623182923
177,"(17, 65)",akukf,USA,GWL2,rcp2.6,26.8473405339921,34.059577479506984,35.602276570869215,0.23708774561570903,8.389753544733212,162.60357550418738
